Unit_Price,Discount,Category,PCA1,PCA2,Cluster
0.011127971674253922,0.33333333333333337,2,-0.27045606835815267,1.0400856451877565,0
0.009466001878748465,0.0,1,0.4339193166554606,-0.42004793182506694,1
0.010188597442011707,0.0,2,-0.16609483240522238,-0.5598166696105377,0
0.010622154779969653,0.0,1,0.5419140906877551,-0.41699567775108193,1
0.004696871161211071,0.33333333333333337,3,-1.5386878817436576,0.8814310853195032,2
0.006864657851000796,0.33333333333333337,1,-0.001175914771371415,1.170506854871648,1
0.006720138738348147,0.0,3,-1.1575900373329726,-0.7106498284142042,2
0.02261724113013946,0.0,1,1.6623598712728098,-0.38532854173348724,1
0.02167786689789725,0.0,1,1.5746141173715706,-0.3878084981686001,1
0.009104704097116846,0.0,1,0.40017094977036877,-0.4210017612231872,1
0.006792398294674472,0.0,2,-0.4833294811250873,-0.5687826659528686,0
0.019148782426475903,0.33333333333333337,1,1.146268559321757,1.202937054407739,1
0.0215333477852446,0.0,1,1.5611147706175337,-0.3881900299278482,1
0.018787484644844282,0.0,1,1.3046271822908346,-0.3954391333535626,1
0.010333116554664356,0.6666666666666667,1,0.1307014174713423,2.7770859754567843,1
0.00433557337957945,0.0,3,-1.38032925877458,-0.7169451024417983,2
0.0017342293518317797,0.6666666666666667,3,-2.0075314800555817,2.4710320426180976,2
0.0128622010260857,0.0,0,1.4186648482061925,-0.2694055389010243,1
0.001589710239179132,0.0,3,-1.6368168471012792,-0.7241942058675128,2
0.014596430377917483,0.0,2,0.24563524359290023,-0.5481799509534697,0
0.020955271334634006,0.0,1,1.5071173836013867,-0.3897161569648407,1
0.007948551195895657,0.6666666666666667,0,0.5754730788606021,2.9124670980109015,1
0.013440277476696294,0.0,2,0.1376404695606056,-0.5512322050274547,0
0.0013729315702001592,0.6666666666666667,3,-2.0412798469406734,2.4700782132199772,2
0.0018787484644844274,0.0,2,-0.9423072707623387,-0.581754745767305,0
0.018642965532191635,0.33333333333333337,1,1.0990208456826283,1.2016016932503704,1
0.006214321844063878,0.0,2,-0.5373268681412345,-0.5703087929898611,0
0.004769130717537394,0.0,3,-1.3398312185124697,-0.715800507164054,2
0.004480092492232097,0.6666666666666667,2,-1.0835330088980153,2.6199575426255235,0
0.020955271334634006,0.0,1,1.5071173836013867,-0.3897161569648407,1
0.005997543175084906,0.0,0,0.7774458773894444,-0.28752829746531045,1
0.007876291639569334,0.0,3,-1.0495952633006782,-0.7075975743402192,2
0.009104704097116846,0.0,1,0.40017094977036877,-0.4210017612231872,1
0.02016041621504444,0.0,2,0.7653600936233171,-0.5334909782224169,0
0.0086711467591589,0.0,2,-0.3078379733226088,-0.563822753082643,0
0.02261724113013946,0.0,1,1.6623598712728098,-0.38532854173348724,1
0.013512537033022621,0.6666666666666667,2,-0.2398238367707149,2.6438032775785314,0
0.0215333477852446,0.0,1,1.5611147706175337,-0.3881900299278482,1
0.0009393742322422139,0.0,3,-1.6975639074944449,-0.7259110987841294,2
0.001589710239179132,0.0,2,-0.9693059642704122,-0.5825178092858013,0
0.005491726280800637,0.0,0,0.7301981637503155,-0.2888636586226789,1
0.014018353927306888,0.0,2,0.19163785657675292,-0.5497060779904622,0
0.004046535154274153,0.33333333333333337,2,-0.9319240593059562,1.021390588984598,0
0.0009393742322422139,0.0,3,-1.6975639074944449,-0.7259110987841294,2
0.005130428499169016,0.0,2,-0.6385719687965106,-0.5731702811842222,0
0.007081436519979769,0.33333333333333337,3,-1.3159486603020503,0.8877263593470973,2
0.014090613483633212,0.0,2,0.1983875299537713,-0.5495153121108381,0
0.009466001878748465,0.0,1,0.4339193166554606,-0.42004793182506694,1
0.0009393742322422139,0.0,3,-1.6975639074944449,-0.7259110987841294,2
0.004769130717537394,0.33333333333333337,2,-0.8644273255357723,1.0232982477808388,0
0.001806488908158104,0.0,3,-1.616567826970224,-0.7236219082286406,2
0.02016041621504444,0.0,1,1.4328709764541843,-0.39181458164070543,1
0.0033961991473372356,0.6666666666666667,2,-1.1847781095532912,2.6170960544311628,0
0.02789218874196113,0.0,0,2.8225969106260207,-0.229726235939219,1
0.03287809812847749,0.0,0,3.288324373640289,-0.2165633902451586,1
0.0215333477852446,0.0,1,1.5611147706175337,-0.3881900299278482,1
0.0057085049497796105,0.0,0,0.7504471838813709,-0.28829136098380664,1
0.001806488908158104,0.0,3,-1.616567826970224,-0.7236219082286406,2
0.0023845653587686974,0.33333333333333337,3,-1.7546774298082464,0.8753265771715332,2
0.011489269455885541,0.0,0,1.290421054042843,-0.27303009061388156,1
0.0049136498301900425,0.0,3,-1.326331871758433,-0.7154189754048058,2
0.00433557337957945,0.0,0,0.6222033897180212,-0.2919159126966639,1
0.007081436519979769,0.0,3,-1.1238416704478806,-0.7096959990160839,2
0.02240046246116049,0.0,1,1.6421108511417546,-0.3859008393723594,1
0.0215333477852446,0.0,1,1.5611147706175337,-0.3881900299278482,1
0.009971818773032734,0.0,3,-0.8538547353671448,-0.7020653638311214,2
0.02261724113013946,0.0,1,1.6623598712728098,-0.38532854173348724,1
0.006503360069369175,0.0,3,-1.1778390574640278,-0.7112221260530764,2
0.0009393742322422139,0.0,3,-1.6975639074944449,-0.7259110987841294,2
0.014451911265264832,0.33333333333333337,2,0.0400289069846937,1.0488608756504634,0
0.014813209046896453,0.33333333333333337,1,0.7412881567006527,1.191491101630295,1
0.007804032083243009,0.0,0,0.9461877118149044,-0.28275915047470884,1
0.0016619697955054563,0.33333333333333337,2,-1.1546632807475634,1.015095314957004,0
0.010622154779969653,0.0,1,0.5419140906877551,-0.41699567775108193,1
0.010549895223643328,0.33333333333333337,1,0.3430574274565671,1.1802359147324752,1
0.009104704097116846,0.0,1,0.40017094977036877,-0.4210017612231872,1
0.0016619697955054563,0.0,2,-0.9625562908933938,-0.5823270434061772,0
0.009249223209769494,0.6666666666666667,0,0.6969671996469334,2.9159008838441345,1
0.001806488908158104,0.0,3,-1.616567826970224,-0.7236219082286406,2
0.0017342293518317797,0.0,3,-1.6233175003472424,-0.7238126741082647,2
0.007081436519979769,0.0,3,-1.1238416704478806,-0.7096959990160839,2
0.012573162800780403,0.6666666666666667,1,0.3399412921589126,2.78299971772513,1
0.006286581400390201,0.0,2,-0.5305771947642163,-0.5701180271102371,0
0.006720138738348147,0.0,3,-1.1575900373329726,-0.7106498284142042,2
0.006792398294674472,0.6666666666666667,2,-0.8675434608334264,2.6260620507734935,0
0.0036129778163162076,0.33333333333333337,2,-0.9724220995680667,1.0202459937068538,0
0.0086711467591589,0.0,2,-0.3078379733226088,-0.563822753082643,0
0.0018787484644844274,0.0,2,-0.9423072707623387,-0.581754745767305,0
0.012428643688127754,0.0,2,0.04314504228234787,-0.5539029273421917,0
0.009104704097116846,0.0,1,0.40017094977036877,-0.4210017612231872,1
0.013440277476696294,0.0,2,0.1376404695606056,-0.5512322050274547,0
0.006503360069369175,0.0,3,-1.1778390574640278,-0.7112221260530764,2
0.014813209046896453,0.0,1,0.9333951465548223,-0.4059312567328861,1
0.011995086350169812,0.0,2,0.0026470020202377154,-0.5550475226199361,0
0.03396199147337235,0.0,0,3.3895694742955658,-0.21370190205079762,1
0.007587253414264037,0.0,3,-1.076593956808752,-0.7083606378587155,2
0.0020955271334634003,0.0,3,-1.5895691334621505,-0.7228588447101444,2
0.00520268805549534,0.0,0,0.7031994702422419,-0.2896267221411752,1
0.014596430377917483,0.0,2,0.24563524359290023,-0.5481799509534697,0
0.02081075222198136,0.0,1,1.49361803684735,-0.39009768872408884,1
0.0014451911265264835,0.0,2,-0.982805311024449,-0.5828993410450494,0
0.006214321844063878,0.33333333333333337,3,-1.396944740826271,0.8854371687916086,2
0.0065756196256954984,0.0,2,-0.5035785012561426,-0.5693549635917409,0
0.00903244454079052,0.33333333333333337,2,-0.4661965962916864,1.0345534346786585,0
0.0086711467591589,0.0,2,-0.3078379733226088,-0.563822753082643,0
0.02413469181299227,0.0,1,1.8041030121901964,-0.3813224582613819,1
0.010622154779969653,0.0,1,0.5419140906877551,-0.41699567775108193,1
0.009104704097116846,0.0,1,0.40017094977036877,-0.4210017612231872,1
0.014596430377917483,0.33333333333333337,2,0.053528253738730665,1.0492424074097115,0
0.00520268805549534,0.0,0,0.7031994702422419,-0.2896267221411752,1
0.009104704097116846,0.0,0,1.0676818326012358,-0.27932536464147567,1
0.014668689934243802,0.33333333333333337,1,0.7277888099466158,1.191109569871047,1
0.023339836693402706,0.0,1,1.729856605042994,-0.3834208829372466,1
0.005491726280800637,0.0,0,0.7301981637503155,-0.2888636586226789,1
0.03287809812847749,0.0,0,3.288324373640289,-0.2165633902451586,1
0.005347207168147988,0.0,2,-0.6183229486654555,-0.57259798354535,0
0.009466001878748465,0.0,1,0.4339193166554606,-0.42004793182506694,1
0.017486812630970447,0.6666666666666667,1,0.7989190817961641,2.7959717975395666,1
0.0010116337885685378,0.0,3,-1.6908142341174264,-0.7257203329045053,2
0.020955271334634006,0.0,1,1.5071173836013867,-0.3897161569648407,1
0.004769130717537394,0.0,2,-0.6723203356816028,-0.5741241105823425,0
0.011922826793843487,0.33333333333333337,2,-0.19620966121095038,1.042184069863621,0
0.014813209046896453,0.33333333333333337,2,0.07377727386978568,1.0498147050485835,0
0.004985909386516368,0.0,0,0.6829504501111867,-0.2901990197800473,1
0.013440277476696294,0.0,2,0.1376404695606056,-0.5512322050274547,0
0.0014451911265264835,0.0,2,-0.982805311024449,-0.5828993410450494,0
0.029987715875424533,0.0,0,3.0183374385595543,-0.22419402543012115,1
0.009104704097116846,0.0,1,0.40017094977036877,-0.4210017612231872,1
0.001083893344894862,0.33333333333333337,3,-1.8761715505945777,0.8718927913383,2
0.02789218874196113,0.0,0,2.8225969106260207,-0.229726235939219,1
0.0016619697955054563,0.0,2,-0.9625562908933938,-0.5823270434061772,0
0.0049136498301900425,0.0,3,-1.326331871758433,-0.7154189754048058,2
0.00520268805549534,0.0,0,0.7031994702422419,-0.2896267221411752,1
0.012934460582412027,0.0,2,0.09039275592147701,-0.5525675661848232,0
0.004552352048558422,0.0,3,-1.360080238643525,-0.7163728048029262,2
0.0063588409567165265,0.0,2,-0.5238275213871978,-0.5699272612306131,0
0.009827299660380085,0.0,1,0.46766768354055255,-0.41909410242694656,1
0.02261724113013946,0.0,1,1.6623598712728098,-0.38532854173348724,1
0.004046535154274153,0.0,3,-1.4073279522826536,-0.7177081659602946,2
0.013440277476696294,0.0,2,0.1376404695606056,-0.5512322050274547,0
0.010622154779969653,0.0,1,0.5419140906877551,-0.41699567775108193,1
0.0038297564852951805,0.0,3,-1.4275769724137086,-0.7182804635991668,2
0.001589710239179132,0.0,2,-0.9693059642704122,-0.5825178092858013,0
0.005780764506105932,0.33333333333333337,3,-1.4374427810883816,0.8842925735138641,2
0.012934460582412027,0.0,2,0.09039275592147701,-0.5525675661848232,0
0.008237589421200954,0.6666666666666667,0,0.6024717723686757,2.913230161529398,1
0.007804032083243009,0.0,0,0.9461877118149044,-0.28275915047470884,1
0.014524170821591156,0.0,2,0.23888557021588158,-0.5483707168330938,0
0.000578076450610593,0.33333333333333337,3,-1.9234192642337065,0.8705574301809315,2
0.004552352048558422,0.0,2,-0.6925693558126579,-0.5746964082212147,0
0.007514993857937713,0.0,0,0.9191890183068309,-0.28352221399320504,1
0.009249223209769494,0.0,3,-0.9213514691373286,-0.7039730226273619,2
0.02261724113013946,0.0,1,1.6623598712728098,-0.38532854173348724,1
0.005563985837126962,0.0,2,-0.5980739285344001,-0.5720256859064777,0
0.011417009899559218,0.6666666666666667,2,-0.43556436470424875,2.6382710670694336,0
0.001806488908158104,0.0,3,-1.616567826970224,-0.7236219082286406,2
0.006792398294674472,0.0,2,-0.4833294811250873,-0.5687826659528686,0
0.014018353927306888,0.6666666666666667,2,-0.19257612313158623,2.6451386387359,0
0.009827299660380085,0.0,1,0.46766768354055255,-0.41909410242694656,1
0.005563985837126962,0.0,2,-0.5980739285344001,-0.5720256859064777,0
0.0005058168942842691,0.33333333333333337,3,-1.930168937610725,0.8703666643013074,2
0.013440277476696294,0.33333333333333337,2,-0.05446652029356396,1.0461901533357265,0
0.013006720138738348,0.0,2,0.09714242929849516,-0.5523768003051992,0
0.009755040104053762,0.0,2,-0.20659287266733287,-0.560961264888282,0
0.0215333477852446,0.0,1,1.5611147706175337,-0.3881900299278482,1
0.013223498807717322,0.33333333333333337,1,0.5927953424062479,1.1872942522785657,1
0.018787484644844282,0.0,1,1.3046271822908346,-0.3954391333535626,1
0.023412096249729026,0.6666666666666667,1,1.352392298711673,2.8116145996687396,1
0.0063588409567165265,0.33333333333333337,0,0.6190872544203668,1.310847890295991,1
0.02081075222198136,0.0,1,1.49361803684735,-0.39009768872408884,1
0.02081075222198136,0.0,2,0.8261071540164827,-0.5317740853058003,0
0.011995086350169812,0.0,2,0.0026470020202377154,-0.5550475226199361,0
0.029048341643182308,0.0,0,2.9305916846583138,-0.226673981865234,1
0.0194378206517812,0.33333333333333337,2,0.5057563699989635,1.0620237213445238,0
0.011055712117927597,0.33333333333333337,0,1.057816023926563,1.3232476724715554,1
0.012428643688127754,0.0,2,0.04314504228234787,-0.5539029273421917,0
0.03287809812847749,0.0,0,3.288324373640289,-0.2165633902451586,1
0.020088156658718118,0.0,1,1.426121303077166,-0.39200534752032945,1
0.0215333477852446,0.0,2,0.8936038877866664,-0.5298664265095596,0
0.002023267577137076,0.0,2,-0.9288079240083018,-0.5813732140080569,0
0.004552352048558422,0.0,3,-1.360080238643525,-0.7163728048029262,2
0.009971818773032734,0.0,3,-0.8538547353671448,-0.7020653638311214,2
0.023339836693402706,0.0,1,1.729856605042994,-0.3834208829372466,1
0.0086711467591589,0.0,2,-0.3078379733226088,-0.563822753082643,0
0.01163378856853819,0.0,0,1.3039204007968799,-0.2726485588546334,1
0.0016619697955054563,0.0,3,-1.6300671737242607,-0.7240034399878887,2
0.0016619697955054563,0.0,3,-1.6300671737242607,-0.7240034399878887,2
0.010622154779969653,0.0,1,0.5419140906877551,-0.41699567775108193,1
0.018787484644844282,0.0,1,1.3046271822908346,-0.3954391333535626,1
0.013223498807717322,0.33333333333333337,1,0.5927953424062479,1.1872942522785657,1
0.013006720138738348,0.0,2,0.09714242929849516,-0.5523768003051992,0
0.014090613483633212,0.0,2,0.1983875299537713,-0.5495153121108381,0
0.014018353927306888,0.0,2,0.19163785657675292,-0.5497060779904622,0
0.00520268805549534,0.0,0,0.7031994702422419,-0.2896267221411752,1
0.009249223209769494,0.0,3,-0.9213514691373286,-0.7039730226273619,2
0.006503360069369175,0.0,3,-1.1778390574640278,-0.7112221260530764,2
0.012428643688127754,0.0,2,0.04314504228234787,-0.5539029273421917,0
0.011995086350169812,0.0,0,1.3376687676819718,-0.27169472945651313,1
0.023339836693402706,0.0,1,1.729856605042994,-0.3834208829372466,1
0.004552352048558422,0.0,3,-1.360080238643525,-0.7163728048029262,2
0.020955271334634006,0.0,1,1.5071173836013867,-0.3897161569648407,1
0.006720138738348147,0.33333333333333337,0,0.6528356213054588,1.3118017196941114,1
0.007081436519979769,0.0,3,-1.1238416704478806,-0.7096959990160839,2
0.02081075222198136,0.0,1,1.49361803684735,-0.39009768872408884,1
0.01698099573668618,0.6666666666666667,1,0.7516713681570354,2.794636436382198,1
0.009393742322422141,0.0,0,1.0946805261093093,-0.27856230112297947,1
0.001589710239179132,0.0,2,-0.9693059642704122,-0.5825178092858013,0
0.0194378206517812,0.0,1,1.3653742426840003,-0.39372224043694604,1
0.0033961991473372356,0.33333333333333337,3,-1.6601820025299887,0.87799729948627,2
0.004552352048558422,0.0,3,-1.360080238643525,-0.7163728048029262,2
0.00433557337957945,0.0,3,-1.38032925877458,-0.7169451024417983,2
0.0014451911265264835,0.0,2,-0.982805311024449,-0.5828993410450494,0
0.006214321844063878,0.0,2,-0.5373268681412345,-0.5703087929898611,0
0.009971818773032734,0.0,3,-0.8538547353671448,-0.7020653638311214,2
0.01026085699833803,0.0,1,0.508165723802663,-0.4179495071492022,1
0.001806488908158104,0.0,3,-1.616567826970224,-0.7236219082286406,2
0.0041910542669268015,0.33333333333333337,0,0.4165970531098148,1.3051249139072691,1
0.011055712117927597,0.0,1,0.5824121309498654,-0.41585108247333746,1
0.012500903244454081,0.33333333333333337,2,-0.1422122741948031,1.0437101969006135,0
0.004769130717537394,0.0,0,0.6627014299801314,-0.29077131741891954,1
0.014018353927306888,0.0,2,0.19163785657675292,-0.5497060779904622,0
0.020955271334634006,0.0,1,1.5071173836013867,-0.3897161569648407,1
0.00903244454079052,0.0,2,-0.2740896064375168,-0.5628689236845227,0
0.005491726280800637,0.0,0,0.7301981637503155,-0.2888636586226789,1
0.020955271334634006,0.0,1,1.5071173836013867,-0.3897161569648407,1
0.007587253414264037,0.0,3,-1.076593956808752,-0.7083606378587155,2
0.00433557337957945,0.0,3,-1.38032925877458,-0.7169451024417983,2
0.0013729315702001592,0.33333333333333337,3,-1.849172857086504,0.8726558548567963,2
0.009466001878748465,0.0,1,0.4339193166554606,-0.42004793182506694,1
0.02240046246116049,0.0,1,1.6421108511417546,-0.3859008393723594,1
0.005925283618758581,0.33333333333333337,3,-1.4239434343343447,0.8846741052731123,2
0.005347207168147988,0.0,3,-1.2858338314963225,-0.7142743801270615,2
0.005058168942842691,0.33333333333333337,3,-1.5049395148585656,0.8823849147176236,2
0.007876291639569334,0.0,3,-1.0495952633006782,-0.7075975743402192,2
0.005347207168147988,0.0,3,-1.2858338314963225,-0.7142743801270615,2
0.005130428499169016,0.0,2,-0.6385719687965106,-0.5731702811842222,0
0.01755907218729677,0.33333333333333337,1,0.9977757450273519,1.1987402050560094,1
0.02167786689789725,0.0,1,1.5746141173715706,-0.3878084981686001,1
0.0016619697955054563,0.0,3,-1.6300671737242607,-0.7240034399878887,2
0.004552352048558422,0.0,2,-0.6925693558126579,-0.5746964082212147,0
0.005491726280800637,0.0,0,0.7301981637503155,-0.2888636586226789,1
0.02081075222198136,0.0,2,0.8261071540164827,-0.5317740853058003,0
0.004552352048558422,0.0,3,-1.360080238643525,-0.7163728048029262,2
0.006069802731411229,0.6666666666666667,1,-0.26752931177274347,2.765830788558964,1
0.0009393742322422139,0.0,3,-1.6975639074944449,-0.7259110987841294,2
0.0044078329359057734,0.33333333333333337,3,-1.565686575251731,0.8806680218010069,2
0.005347207168147988,0.0,2,-0.6183229486654555,-0.57259798354535,0
0.0149577281595491,0.6666666666666667,1,0.5626805136005198,2.7892949917527243,1
0.008382108533853603,0.0,2,-0.3348366668306824,-0.5645858166011393,0
0.013946094370980561,0.0,2,0.18488818319973427,-0.5498968438700863,0
0.004552352048558422,0.0,3,-1.360080238643525,-0.7163728048029262,2
0.007876291639569334,0.0,3,-1.0495952633006782,-0.7075975743402192,2
0.0021677866897897246,0.0,2,-0.915308577254265,-0.5809916822488088,0
0.0021677866897897246,0.0,2,-0.915308577254265,-0.5809916822488088,0
0.02789218874196113,0.0,0,2.8225969106260207,-0.229726235939219,1
0.0194378206517812,0.0,1,1.3653742426840003,-0.39372224043694604,1
0.001300672013873835,0.33333333333333337,3,-1.8559225304635223,0.8724650889771722,2
0.01163378856853819,0.0,0,1.3039204007968799,-0.2726485588546334,1
0.0016619697955054563,0.0,2,-0.9625562908933938,-0.5823270434061772,0
0.014018353927306888,0.0,2,0.19163785657675292,-0.5497060779904622,0
0.001806488908158104,0.0,3,-1.616567826970224,-0.7236219082286406,2
0.0016619697955054563,0.0,3,-1.6300671737242607,-0.7240034399878887,2
0.004985909386516368,0.0,0,0.6829504501111867,-0.2901990197800473,1
0.03186646433990895,0.0,0,3.193828946362032,-0.21923411255989547,1
0.00520268805549534,0.33333333333333337,0,0.5110924803880724,1.307795636222006,1
0.007370474745285065,0.33333333333333337,3,-1.2889499667939768,0.8884894228655936,2
0.015174506828528077,0.33333333333333337,1,0.775036523585745,1.1924449310284153,1
0.006792398294674472,0.0,2,-0.4833294811250873,-0.5687826659528686,0
0.005419466724474312,0.33333333333333337,3,-1.4711911479734736,0.8833387441157438,2
0.004480092492232097,0.6666666666666667,2,-1.0835330088980153,2.6199575426255235,0
0.006214321844063878,0.33333333333333337,3,-1.396944740826271,0.8854371687916086,2
0.0049136498301900425,0.0,3,-1.326331871758433,-0.7154189754048058,2
0.005853024062432257,0.33333333333333337,3,-1.4306931077113632,0.8844833393934882,2
0.0016619697955054563,0.0,2,-0.9625562908933938,-0.5823270434061772,0
0.0194378206517812,0.0,1,1.3653742426840003,-0.39372224043694604,1
0.0017342293518317797,0.33333333333333337,3,-1.815424490201412,0.8736096842549165,2
0.012934460582412027,0.0,2,0.09039275592147701,-0.5525675661848232,0
0.013873834814654238,0.6666666666666667,2,-0.2060754698856232,2.644757106976652,0
0.001589710239179132,0.0,2,-0.9693059642704122,-0.5825178092858013,0
0.004769130717537394,0.0,0,0.6627014299801314,-0.29077131741891954,1
0.02081075222198136,0.0,1,1.49361803684735,-0.39009768872408884,1
0.0018787484644844274,0.0,3,-1.6098181535932057,-0.7234311423490165,2
0.0039742755979478295,0.6666666666666667,2,-1.130780722537144,2.618622181468155,0
0.005058168942842691,0.33333333333333337,3,-1.5049395148585656,0.8823849147176236,2
0.0194378206517812,0.0,1,1.3653742426840003,-0.39372224043694604,1
0.006069802731411229,0.33333333333333337,2,-0.7429332047494409,1.026732033614072,0
0.001806488908158104,0.0,3,-1.616567826970224,-0.7236219082286406,2
0.0021677866897897246,0.0,2,-0.915308577254265,-0.5809916822488088,0
0.015319025941180724,0.6666666666666667,1,0.5964288804856122,2.7902488211508447,1
0.0049136498301900425,0.0,3,-1.326331871758433,-0.7154189754048058,2
0.009827299660380085,0.0,1,0.46766768354055255,-0.41909410242694656,1
0.0215333477852446,0.0,2,0.8936038877866664,-0.5298664265095596,0
0.009104704097116846,0.0,0,1.0676818326012358,-0.27932536464147567,1
0.0215333477852446,0.33333333333333337,0,2.036518663594231,1.3509087250170446,1
0.020955271334634006,0.0,1,1.5071173836013867,-0.3897161569648407,1
0.005563985837126962,0.0,2,-0.5980739285344001,-0.5720256859064777,0
0.029987715875424533,0.0,0,3.0183374385595543,-0.22419402543012115,1
